User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,concatenate,textjoin,textjoin copy,textsplit,search,left,right,mid,length
2163,Standard,13,10-10-2022,11-07-2023,Mexico,48,Male,Smart TV,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,S,o,Sma,6
2164,Standard,10,12-10-2022,11-07-2023,Spain,32,Female,Smartphone,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2165,Standard,12,14-10-2022,08-07-2023,Italy,38,Male,Laptop,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,L,y,Lap,5
2166,Standard,13,16-10-2022,10-07-2023,Spain,50,Male,Smartphone,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2167,Standard,11,18-10-2022,11-07-2023,Spain,33,Female,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2168,Standard,14,20-10-2022,10-07-2023,United States,27,Male,Smart TV,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2169,Standard,12,22-10-2022,08-07-2023,Canada,47,Male,Tablet,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,T,a,Tab,6
2170,Standard,12,25-10-2022,10-07-2023,United States,35,Female,Smart TV,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2171,Standard,12,26-10-2022,11-07-2023,United States,41,Male,Tablet,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,T,s,Tab,13
2172,Standard,14,29-10-2022,10-07-2023,Canada,39,Female,Smart TV,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,S,a,Sma,6
2173,Standard,13,31-10-2022,07-07-2023,United Kingdom,46,Female,Smartphone,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,S,m,Sma,14
2174,Standard,14,04-11-2022,11-07-2023,Australia,33,Female,Smartphone,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,S,a,Sma,9
2175,Standard,11,06-11-2022,10-07-2023,Germany,30,Male,Laptop,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,L,y,Lap,7
2176,Standard,13,07-11-2022,10-07-2023,France,46,Male,Tablet,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,T,e,Tab,6
2177,Standard,15,08-11-2022,09-07-2023,Brazil,42,Female,Tablet,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,T,l,Tab,6
2178,Standard,11,09-11-2022,11-07-2023,Mexico,28,Female,Tablet,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,T,o,Tab,6
2179,Standard,10,10-11-2022,10-07-2023,Spain,40,Male,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2180,Standard,14,10-11-2022,10-07-2023,Italy,31,Female,Smart TV,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,S,y,Sma,5
2181,Standard,13,10-11-2022,09-07-2023,Spain,27,Male,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2182,Standard,14,09-11-2022,10-07-2023,Spain,45,Female,Tablet,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,T,n,Tab,5
2183,Standard,10,09-11-2022,10-07-2023,United States,49,Female,Smart TV,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2184,Standard,12,06-11-2022,11-07-2023,Canada,28,Male,Tablet,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,T,a,Tab,6
2185,Standard,14,03-11-2022,08-07-2023,United States,33,Male,Smart TV,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2186,Standard,15,27-10-2022,11-07-2023,United States,38,Male,Smart TV,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2187,Standard,15,28-10-2022,10-07-2023,Canada,44,Male,Tablet,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,T,a,Tab,6
2188,Standard,15,18-10-2022,10-07-2023,United Kingdom,34,Female,Laptop,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,L,m,Lap,14
2189,Standard,15,04-10-2022,09-07-2023,Australia,35,Male,Laptop,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,L,a,Lap,9
2190,Standard,10,29-09-2022,10-07-2023,Germany,47,Male,Tablet,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,T,y,Tab,7
2191,Standard,12,29-09-2022,10-07-2023,France,30,Male,Smartphone,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,S,e,Sma,6
2192,Standard,12,23-09-2022,10-07-2023,Brazil,50,Female,Smart TV,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,S,l,Sma,6
2193,Standard,12,17-09-2022,09-07-2023,Mexico,32,Male,Laptop,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,L,o,Lap,6
2194,Standard,14,12-09-2022,12-07-2023,Spain,36,Female,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2195,Standard,14,16-08-2022,10-07-2023,Italy,40,Female,Smart TV,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,S,y,Sma,5
2196,Standard,15,16-08-2022,09-07-2023,Spain,39,Male,Smartphone,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2197,Standard,11,13-08-2022,10-07-2023,Spain,28,Male,Smartphone,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2198,Standard,12,12-08-2022,11-07-2023,United States,29,Female,Smart TV,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2199,Standard,14,13-08-2022,09-07-2023,Canada,49,Male,Tablet,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,T,a,Tab,6
2200,Standard,14,30-07-2022,12-07-2023,United States,40,Male,Laptop,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,L,s,Lap,13
2201,Standard,12,25-07-2022,10-07-2023,United States,29,Male,Laptop,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,L,s,Lap,13
2202,Standard,14,25-07-2022,11-07-2023,Canada,35,Female,Tablet,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,T,a,Tab,6
2203,Standard,14,26-07-2022,10-07-2023,United Kingdom,44,Male,Smartphone,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,S,m,Sma,14
2204,Standard,11,25-07-2022,13-07-2023,Australia,39,Male,Smart TV,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,S,a,Sma,9
2205,Standard,12,23-07-2022,09-07-2023,Germany,27,Male,Smart TV,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,S,y,Sma,7
2206,Standard,11,18-07-2022,11-07-2023,France,31,Male,Smart TV,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,S,e,Sma,6
2207,Standard,13,13-07-2022,10-07-2023,Brazil,39,Female,Laptop,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,L,l,Lap,6
2208,Standard,13,13-07-2022,12-07-2023,Mexico,44,Male,Laptop,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,L,o,Lap,6
2209,Standard,10,13-07-2022,09-07-2023,Spain,48,Female,Tablet,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,T,n,Tab,5
2210,Standard,11,13-07-2022,11-07-2023,Italy,27,Male,Smartphone,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,S,y,Sma,5
2211,Standard,13,13-07-2022,09-07-2023,Spain,27,Male,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2212,Standard,14,14-07-2022,11-07-2023,Spain,41,Male,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2213,Standard,15,15-07-2022,09-07-2023,United States,44,Female,Tablet,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,T,s,Tab,13
2214,Standard,12,16-07-2022,12-07-2023,Canada,29,Female,Tablet,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,T,a,Tab,6
2215,Standard,13,18-07-2022,09-07-2023,United States,42,Female,Smartphone,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2216,Standard,15,21-07-2022,11-07-2023,United States,45,Female,Smart TV,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2217,Standard,11,24-07-2022,09-07-2023,Canada,39,Female,Tablet,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,T,a,Tab,6
2218,Standard,15,29-07-2022,12-07-2023,United Kingdom,41,Female,Tablet,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,T,m,Tab,14
2219,Standard,10,06-08-2022,10-07-2023,Australia,41,Female,Laptop,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,L,a,Lap,9
2220,Standard,15,11-08-2022,11-07-2023,Germany,41,Male,Smartphone,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,S,y,Sma,7
2221,Standard,14,16-08-2022,09-07-2023,France,47,Female,Smart TV,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,S,e,Sma,6
2222,Standard,10,21-08-2022,13-07-2023,Brazil,49,Female,Smartphone,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,S,l,Sma,6
2223,Standard,12,22-08-2022,10-07-2023,Mexico,29,Male,Laptop,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,L,o,Lap,6
2224,Standard,10,24-08-2022,10-07-2023,Spain,33,Male,Tablet,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,T,n,Tab,5
2225,Standard,13,02-09-2022,12-07-2023,Italy,45,Female,Smart TV,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,S,y,Sma,5
2226,Standard,13,06-09-2022,13-07-2023,Spain,41,Female,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2227,Standard,11,11-09-2022,10-07-2023,Spain,31,Male,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2228,Standard,15,16-09-2022,10-07-2023,United States,51,Male,Tablet,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,T,s,Tab,13
2229,Standard,11,22-09-2022,12-07-2023,Canada,43,Female,Smartphone,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,S,a,Sma,6
2230,Standard,12,26-09-2022,12-07-2023,United States,33,Female,Laptop,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,L,s,Lap,13
2231,Standard,10,02-10-2022,09-07-2023,United States,47,Female,Smartphone,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2232,Standard,13,04-10-2022,10-07-2023,Canada,40,Female,Laptop,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,L,a,Lap,6
2233,Standard,14,09-10-2022,12-07-2023,United Kingdom,34,Female,Smartphone,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,S,m,Sma,14
2234,Standard,15,11-10-2022,11-07-2023,Australia,40,Male,Tablet,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,T,a,Tab,9
2235,Standard,15,15-10-2022,09-07-2023,Germany,38,Male,Laptop,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,L,y,Lap,7
2236,Standard,11,16-10-2022,10-07-2023,France,47,Male,Smart TV,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,S,e,Sma,6
2237,Standard,13,18-10-2022,11-07-2023,Brazil,29,Male,Smart TV,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,S,l,Sma,6
2238,Standard,14,21-10-2022,10-07-2023,Mexico,49,Female,Smartphone,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,S,o,Sma,6
2239,Standard,12,22-10-2022,08-07-2023,Spain,40,Male,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2240,Standard,12,25-10-2022,11-07-2023,Italy,51,Female,Laptop,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,L,y,Lap,5
2241,Standard,11,29-10-2022,11-07-2023,Spain,51,Female,Tablet,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,T,n,Tab,5
2242,Standard,12,30-10-2022,10-07-2023,Spain,50,Female,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2243,Standard,10,04-11-2022,09-07-2023,United States,47,Female,Laptop,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,L,s,Lap,13
2244,Standard,10,05-11-2022,12-07-2023,Canada,40,Male,Smart TV,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,S,a,Sma,6
2245,Standard,15,07-11-2022,10-07-2023,United States,35,Female,Smart TV,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2246,Standard,15,08-11-2022,10-07-2023,United States,37,Female,Smart TV,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2247,Standard,15,09-11-2022,10-07-2023,Canada,30,Male,Tablet,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,T,a,Tab,6
2248,Standard,15,10-11-2022,11-07-2023,United Kingdom,47,Female,Tablet,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,T,m,Tab,14
2249,Standard,12,11-11-2022,10-07-2023,Australia,35,Male,Smartphone,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,S,a,Sma,9
2250,Standard,14,10-11-2022,11-07-2023,Germany,33,Male,Tablet,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,T,y,Tab,7
2251,Standard,13,10-11-2022,09-07-2023,France,51,Female,Laptop,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,L,e,Lap,6
2252,Standard,12,11-11-2022,11-07-2023,Brazil,31,Female,Tablet,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,T,l,Tab,6
2253,Standard,10,07-11-2022,11-07-2023,Mexico,48,Female,Laptop,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,L,o,Lap,6
2254,Standard,11,04-11-2022,11-07-2023,Spain,40,Male,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2255,Standard,15,31-10-2022,09-07-2023,Italy,41,Female,Laptop,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,L,y,Lap,5
2256,Standard,15,29-10-2022,11-07-2023,Spain,41,Male,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2257,Standard,12,20-10-2022,10-07-2023,Spain,28,Female,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2258,Standard,13,14-10-2022,11-07-2023,United States,45,Female,Laptop,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,L,s,Lap,13
2259,Standard,11,12-10-2022,10-07-2023,Canada,32,Female,Laptop,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,L,a,Lap,6
2260,Standard,10,01-10-2022,11-07-2023,United States,31,Male,Tablet,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,T,s,Tab,13
2261,Standard,10,25-09-2022,10-07-2023,United States,40,Female,Tablet,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,T,s,Tab,13
2262,Standard,10,23-09-2022,10-07-2023,Canada,40,Female,Smartphone,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,S,a,Sma,6
2263,Standard,14,19-09-2022,09-07-2023,United Kingdom,50,Male,Tablet,1 Month,Standard in United Kingdom,"Standard , United Kingdom","Standard , United Kingdom",Standard ,#VALUE!,T,m,Tab,14
2264,Standard,12,02-09-2022,12-07-2023,Australia,41,Male,Smartphone,1 Month,Standard in Australia,"Standard , Australia","Standard , Australia",Standard ,1,S,a,Sma,9
2265,Standard,10,30-08-2022,10-07-2023,Germany,43,Male,Tablet,1 Month,Standard in Germany,"Standard , Germany","Standard , Germany",Standard ,5,T,y,Tab,7
2266,Standard,15,16-08-2022,09-07-2023,France,43,Male,Tablet,1 Month,Standard in France,"Standard , France","Standard , France",Standard ,3,T,e,Tab,6
2267,Standard,11,15-08-2022,10-07-2023,Brazil,36,Female,Smartphone,1 Month,Standard in Brazil,"Standard , Brazil","Standard , Brazil",Standard ,3,S,l,Sma,6
2268,Standard,15,16-08-2022,11-07-2023,Mexico,48,Male,Smart TV,1 Month,Standard in Mexico,"Standard , Mexico","Standard , Mexico",Standard ,#VALUE!,S,o,Sma,6
2269,Standard,15,01-08-2022,10-07-2023,Spain,33,Female,Smartphone,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2270,Standard,14,27-07-2022,14-07-2023,Italy,30,Female,Smart TV,1 Month,Standard in Italy,"Standard , Italy","Standard , Italy",Standard ,3,S,y,Sma,5
2271,Standard,14,26-07-2022,10-07-2023,Spain,37,Female,Laptop,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,L,n,Lap,5
2272,Standard,13,26-07-2022,11-07-2023,Spain,49,Male,Smart TV,1 Month,Standard in Spain,"Standard , Spain","Standard , Spain",Standard ,3,S,n,Sma,5
2273,Standard,15,27-07-2022,11-07-2023,United States,47,Female,Smartphone,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2274,Standard,10,26-07-2022,13-07-2023,Canada,45,Female,Tablet,1 Month,Standard in Canada,"Standard , Canada","Standard , Canada",Standard ,2,T,a,Tab,6
2275,Standard,11,23-07-2022,09-07-2023,United States,50,Male,Smart TV,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
2276,Standard,12,20-07-2022,11-07-2023,United States,36,Male,Smartphone,1 Month,Standard in United States,"Standard , United States","Standard , United States",Standard ,10,S,s,Sma,13
